customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,rfm_segment,cluster,segment
405-7434329-9409388,19,1,462.08,5,4,1,10,541,0,Regular Customers
405-7434460-9863999,74,1,2098.04,3,4,3,10,343,1,Occasional Buyers
405-7434546-3161606,82,1,205.75,2,4,1,7,241,1,Occasional Buyers
405-7434920-4722188,91,1,2010.23,2,4,3,9,243,1,Occasional Buyers
405-7435143-8166811,35,1,2785.1,4,4,4,12,444,0,Regular Customers
405-7435515-6477087,39,1,5179.6,4,4,5,13,445,2,High Value Customers
405-7435805-3384510,58,1,1271.92,3,4,2,9,342,0,Regular Customers
405-7436038-5267987,104,1,4104.78,1,4,5,10,145,1,Occasional Buyers
405-7436107-4623708,105,1,3575.08,1,4,4,9,144,1,Occasional Buyers
405-7436425-7232775,47,1,5022.28,4,4,5,13,445,2,High Value Customers
405-7436431-6258213,49,1,5231.12,4,4,5,13,445,2,High Value Customers
405-7436464-1141430,117,1,4223.76,1,4,5,10,145,1,Occasional Buyers
405-7436635-5065356,99,1,3088.56,1,4,4,9,144,1,Occasional Buyers
405-7436648-1833829,4,1,548.28,5,4,1,10,541,0,Regular Customers
405-7437935-1942194,19,1,200.38,5,4,1,10,541,0,Regular Customers
405-7438471-7462811,117,1,5604.24,1,4,5,10,145,2,High Value Customers
405-7438633-8985752,115,1,2871.52,1,4,4,9,144,1,Occasional Buyers
405-7438972-2312573,23,1,3776.06,5,4,5,14,545,0,Regular Customers
405-7438972-6055712,102,1,8188.97,1,4,5,10,145,2,High Value Customers
405-7439841-5907889,42,1,2685.5,4,4,4,12,444,0,Regular Customers
405-7440099-3465358,28,1,1280.48,4,4,2,10,442,0,Regular Customers
405-7440130-6770940,119,1,2236.27,1,4,3,8,143,1,Occasional Buyers
405-7440229-6013841,43,1,2398.41,4,4,4,12,444,0,Regular Customers
405-7440317-2514099,88,1,570.48,2,4,1,7,241,1,Occasional Buyers
405-7440319-8013944,117,1,2657.38,1,4,4,9,144,1,Occasional Buyers
405-7440417-7770829,71,1,2193.55,3,4,3,10,343,1,Occasional Buyers
405-7440681-2575574,59,1,770.08,3,4,1,8,341,0,Regular Customers
405-7440932-5192871,53,1,2275.92,3,4,3,10,343,0,Regular Customers
405-7441034-2134045,121,1,2167.44,1,4,3,8,143,1,Occasional Buyers
405-7441072-2315939,48,1,2779.14,4,4,4,12,444,0,Regular Customers
405-7441639-2612312,82,1,2507.79,2,4,4,10,244,1,Occasional Buyers
405-7441687-4101709,26,1,6025.95,4,4,5,13,445,2,High Value Customers
405-7442255-8152113,73,1,1378.45,3,4,2,9,342,1,Occasional Buyers
405-7442386-7459911,113,1,2217.94,1,4,3,8,143,1,Occasional Buyers
405-7442421-6089148,120,1,2083.35,1,4,3,8,143,1,Occasional Buyers
405-7442640-9461449,57,1,1379.93,3,4,2,9,342,0,Regular Customers
405-7442688-9800175,111,1,1209.54,1,4,2,7,142,1,Occasional Buyers
405-7443067-6011872,44,1,553.5,4,4,1,9,441,0,Regular Customers
405-7443086-4191101,25,1,1797.44,5,4,3,12,543,0,Regular Customers
405-7443160-1167187,68,1,5090.28,3,4,5,12,345,2,High Value Customers
405-7443602-2990313,16,1,978.89,5,4,1,10,541,0,Regular Customers
405-7444623-4543032,97,1,886.64,2,4,1,7,241,1,Occasional Buyers
405-7444903-2239946,107,1,2942.1,1,4,4,9,144,1,Occasional Buyers
405-7445053-3623316,44,1,2016.14,4,4,3,11,443,0,Regular Customers
405-7445383-7021495,118,1,614.88,1,4,1,6,141,1,Occasional Buyers
405-7445510-5266154,23,1,2293.1,5,4,3,12,543,0,Regular Customers
405-7445745-5669095,119,1,1173.55,1,4,2,7,142,1,Occasional Buyers
405-7446004-4114186,87,1,707.18,2,4,1,7,241,1,Occasional Buyers
405-7446055-6376503,89,1,2041.89,2,4,3,9,243,1,Occasional Buyers
405-7446187-7760012,12,1,523.32,5,4,1,10,541,0,Regular Customers
405-7446507-5677269,71,1,1902.19,3,4,3,10,343,1,Occasional Buyers
405-7446570-4816389,1,1,5673.46,5,4,5,14,545,2,High Value Customers
405-7446972-1413497,7,1,2894.07,5,4,4,13,544,0,Regular Customers
405-7447017-4542504,16,1,4943.6,5,4,5,14,545,2,High Value Customers
405-7447131-8476219,37,1,438.83,4,4,1,9,441,0,Regular Customers
405-7447281-2157717,74,1,1277.0,3,4,2,9,342,1,Occasional Buyers
405-7447371-7496065,5,1,1532.76,5,4,2,11,542,0,Regular Customers
405-7447495-8901107,32,1,2083.35,4,4,3,11,443,0,Regular Customers
405-7447519-7519296,43,1,770.81,4,4,1,9,441,0,Regular Customers
405-7447619-3740896,28,1,2342.83,4,4,3,11,443,0,Regular Customers
405-7447954-5401374,50,1,2083.35,3,4,3,10,343,0,Regular Customers
405-7448012-6835875,40,1,927.37,4,4,1,9,441,0,Regular Customers
405-7448324-5108543,85,1,1579.66,2,4,2,8,242,1,Occasional Buyers
405-7448363-5975107,58,1,966.96,3,4,1,8,341,0,Regular Customers
405-7448398-3372959,40,1,2930.35,4,4,4,12,444,0,Regular Customers
405-7448454-8141876,69,1,4169.84,3,4,5,12,345,2,High Value Customers
405-7448497-9174343,84,1,2089.5,2,4,3,9,243,1,Occasional Buyers
405-7448501-2841906,84,1,2083.35,2,4,3,9,243,1,Occasional Buyers
405-7448612-5300342,63,1,2083.35,3,4,3,10,343,1,Occasional Buyers
405-7448797-4613287,23,1,8188.97,5,4,5,14,545,2,High Value Customers
405-7449246-5440844,98,1,1323.18,2,4,2,8,242,1,Occasional Buyers
405-7449293-1785361,7,1,1218.69,5,4,2,11,542,0,Regular Customers
405-7449329-7915506,51,1,1291.9,3,4,2,9,342,0,Regular Customers
405-7449447-4334601,85,1,2001.3,2,4,3,9,243,1,Occasional Buyers
405-7449477-1499109,31,1,1861.86,4,4,3,11,443,0,Regular Customers
405-7449482-6377388,77,1,2223.11,2,4,3,9,243,1,Occasional Buyers
405-7449604-8324091,77,1,2504.47,2,4,4,10,244,1,Occasional Buyers
405-7449791-7389790,39,1,699.14,4,4,1,9,441,0,Regular Customers
405-7449919-1099953,78,1,817.17,2,4,1,7,241,1,Occasional Buyers
405-7450138-6760273,87,1,1995.82,2,4,3,9,243,1,Occasional Buyers
405-7450467-1154299,30,1,2585.32,4,4,4,12,444,0,Regular Customers
405-7450492-9139028,95,1,615.49,2,4,1,7,241,1,Occasional Buyers
405-7450654-2870242,6,1,3607.1,5,4,4,13,544,0,Regular Customers
405-7450675-4776021,63,1,6865.7,3,4,5,12,345,2,High Value Customers
405-7451187-7475023,44,1,2630.96,4,4,4,12,444,0,Regular Customers
405-7451916-6632228,83,1,798.15,2,4,1,7,241,1,Occasional Buyers
405-7451988-4518509,104,1,1944.28,1,4,3,8,143,1,Occasional Buyers
405-7452127-6639554,19,1,914.97,5,4,1,10,541,0,Regular Customers
405-7452542-1915224,11,1,522.49,5,4,1,10,541,0,Regular Customers
405-7452555-4183964,62,1,2706.27,3,4,4,11,344,1,Occasional Buyers
405-7453140-9844979,23,1,330.39,5,4,1,10,541,0,Regular Customers
405-7453550-3729991,99,1,545.24,1,4,1,6,141,1,Occasional Buyers
405-7454018-8138087,53,1,1376.09,3,4,2,9,342,0,Regular Customers
405-7454442-2831024,93,1,1311.12,2,4,2,8,242,1,Occasional Buyers
405-7455140-1350339,15,1,8188.97,5,4,5,14,545,2,High Value Customers
405-7455383-5959271,26,1,1302.3,4,4,2,10,442,0,Regular Customers
405-7455501-5581161,83,1,3875.0,2,4,5,11,245,1,Occasional Buyers
405-7455646-4175096,94,1,228.23,2,4,1,7,241,1,Occasional Buyers
405-7455853-4907497,109,1,2083.35,1,4,3,8,143,1,Occasional Buyers
405-7456264-2527111,98,1,678.14,2,4,1,7,241,1,Occasional Buyers
405-7456760-8651030,112,1,8188.97,1,4,5,10,145,2,High Value Customers
405-7457140-4529651,37,1,386.6,4,4,1,9,441,0,Regular Customers
405-7457236-1522478,44,1,3645.32,4,4,4,12,444,0,Regular Customers
405-7457263-2668192,93,1,3708.24,2,4,5,11,245,1,Occasional Buyers
405-7457394-3814780,16,1,1339.62,5,4,2,11,542,0,Regular Customers
405-7457403-4197764,49,1,3305.28,4,4,4,12,444,0,Regular Customers
405-7457731-7818893,109,1,4513.65,1,4,5,10,145,1,Occasional Buyers
405-7458183-5780661,102,1,2850.01,1,4,4,9,144,1,Occasional Buyers
405-7458266-7817155,59,1,6972.42,3,4,5,12,345,2,High Value Customers
405-7458680-6455301,41,1,861.99,4,4,1,9,441,0,Regular Customers
405-7458862-5356458,17,1,1075.67,5,4,2,11,542,0,Regular Customers
405-7459073-1879357,90,1,3204.92,2,4,4,10,244,1,Occasional Buyers
405-7459158-8814418,106,1,2083.35,1,4,3,8,143,1,Occasional Buyers
405-7459646-6888564,74,1,3866.88,3,4,5,12,345,1,Occasional Buyers
405-7459991-6601998,75,1,1340.04,2,4,2,8,242,1,Occasional Buyers
405-7460341-9693892,48,1,644.83,4,4,1,9,441,0,Regular Customers
405-7460460-2346183,85,1,899.2,2,4,1,7,241,1,Occasional Buyers
405-7460522-4469125,88,1,2952.87,2,4,4,10,244,1,Occasional Buyers
405-7461039-5009300,80,1,4586.13,2,4,5,11,245,2,High Value Customers
405-7461365-2596959,29,1,8188.97,4,4,5,13,445,2,High Value Customers
405-7461923-4436971,104,1,2053.0,1,4,3,8,143,1,Occasional Buyers
405-7462801-3173108,10,1,2165.73,5,4,3,12,543,0,Regular Customers
405-7462885-5403231,12,1,1959.37,5,4,3,12,543,0,Regular Customers
405-7463135-9410097,111,1,804.26,1,4,1,6,141,1,Occasional Buyers
405-7463468-6176904,22,1,5703.55,5,4,5,14,545,2,High Value Customers
405-7463787-8745714,18,1,5684.16,5,4,5,14,545,2,High Value Customers
405-7463834-3055815,16,1,1150.26,5,4,2,11,542,0,Regular Customers
405-7464076-2700117,25,1,1656.05,5,4,2,11,542,0,Regular Customers
405-7464188-2078697,59,1,6079.14,3,4,5,12,345,2,High Value Customers
405-7464191-4884447,74,1,4427.92,3,4,5,12,345,2,High Value Customers
405-7464289-4425070,73,1,603.77,3,4,1,8,341,1,Occasional Buyers
405-7464307-3124553,70,1,2174.29,3,4,3,10,343,1,Occasional Buyers
405-7464339-2261643,103,1,7036.74,1,4,5,10,145,2,High Value Customers
405-7464383-2537774,107,1,1013.26,1,4,1,6,141,1,Occasional Buyers
405-7464489-4565592,108,1,730.18,1,4,1,6,141,1,Occasional Buyers
405-7464644-4407969,75,1,3998.0,2,4,5,11,245,2,High Value Customers
405-7464830-1032549,50,1,2121.26,3,4,3,10,343,0,Regular Customers
405-7465114-2039566,38,1,4357.34,4,4,5,13,445,2,High Value Customers
405-7465118-7786553,85,1,8188.97,2,4,5,11,245,2,High Value Customers
405-7465142-6976772,115,1,2079.71,1,4,3,8,143,1,Occasional Buyers
405-7465142-9438107,89,1,940.19,2,4,1,7,241,1,Occasional Buyers
405-7466071-1538578,20,1,500.13,5,4,1,10,541,0,Regular Customers
405-7466160-5146297,91,1,1678.18,2,4,2,8,242,1,Occasional Buyers
405-7466172-4535582,89,1,1811.95,2,4,3,9,243,1,Occasional Buyers
405-7466448-8709423,86,1,6780.6,2,4,5,11,245,2,High Value Customers
405-7466505-4238772,39,1,931.78,4,4,1,9,441,0,Regular Customers
405-7467462-9905386,1,1,5890.22,5,4,5,14,545,2,High Value Customers
405-7467475-5272158,59,1,1635.11,3,4,2,9,342,0,Regular Customers
405-7467581-5353169,1,1,1506.5,5,4,2,11,542,0,Regular Customers
405-7467776-1549805,47,1,685.98,4,4,1,9,441,0,Regular Customers
405-7467873-4282329,83,1,5756.26,2,4,5,11,245,2,High Value Customers
405-7467900-5968989,116,1,2816.49,1,4,4,9,144,1,Occasional Buyers
405-7467930-2801034,27,1,2984.26,4,4,4,12,444,0,Regular Customers
405-7467953-6780989,34,1,4382.76,4,4,5,13,445,2,High Value Customers
405-7468022-5659802,35,1,702.96,4,4,1,9,441,0,Regular Customers
405-7468078-9109786,5,1,2969.37,5,4,4,13,544,0,Regular Customers
405-7468084-1583734,83,1,1511.72,2,4,2,8,242,1,Occasional Buyers
405-7468141-4349378,56,1,2606.89,3,4,4,11,344,0,Regular Customers
405-7468204-4111442,116,1,4468.64,1,4,5,10,145,1,Occasional Buyers
405-7468789-9281255,60,1,820.82,3,4,1,8,341,0,Regular Customers
405-7468921-4752780,41,1,283.08,4,4,1,9,441,0,Regular Customers
405-7468948-3542971,68,1,2936.63,3,4,4,11,344,1,Occasional Buyers
405-7468953-1343360,30,1,2328.8,4,4,3,11,443,0,Regular Customers
405-7469235-7116545,49,1,1013.36,4,4,1,9,441,0,Regular Customers
405-7469313-9579330,51,1,2849.37,3,4,4,11,344,0,Regular Customers
405-7469345-9236821,31,1,2484.39,4,4,4,12,444,0,Regular Customers
405-7469503-9740700,117,1,1852.18,1,4,3,8,143,1,Occasional Buyers
405-7469594-9101210,6,1,1427.58,5,4,2,11,542,0,Regular Customers
405-7470306-4274419,46,1,571.73,4,4,1,9,441,0,Regular Customers
405-7470500-1701152,122,1,1384.82,1,4,2,7,142,1,Occasional Buyers
405-7470930-1475607,102,1,2865.73,1,4,4,9,144,1,Occasional Buyers
405-7470982-8133649,24,1,2342.08,5,4,3,12,543,0,Regular Customers
405-7471084-7142102,18,1,1756.55,5,4,2,11,542,0,Regular Customers
405-7471260-2908341,105,1,2254.51,1,4,3,8,143,1,Occasional Buyers
405-7471594-6558398,107,1,5874.02,1,4,5,10,145,2,High Value Customers
405-7471602-9372814,3,1,5397.93,5,4,5,14,545,2,High Value Customers
405-7471608-6175683,116,1,1343.87,1,4,2,7,142,1,Occasional Buyers
405-7472019-7361809,37,1,2614.49,4,4,4,12,444,0,Regular Customers
405-7472247-3218377,107,1,2751.82,1,4,4,9,144,1,Occasional Buyers
405-7472518-1486126,121,1,1495.75,1,4,2,7,142,1,Occasional Buyers
405-7472721-5216756,82,1,1851.18,2,4,3,9,243,1,Occasional Buyers
405-7472975-6196152,114,1,1493.3,1,4,2,7,142,1,Occasional Buyers
405-7473129-2104614,121,1,3995.18,1,4,5,10,145,1,Occasional Buyers
405-7473310-4167755,29,1,4158.7,4,4,5,13,445,0,Regular Customers
405-7473317-7179018,54,1,1123.24,3,4,2,9,342,0,Regular Customers
405-7473384-8131102,117,1,789.62,1,4,1,6,141,1,Occasional Buyers
405-7474247-6458120,110,1,1324.19,1,4,2,7,142,1,Occasional Buyers
405-7474843-7679361,58,1,2375.58,3,4,3,10,343,0,Regular Customers
405-7474858-3867073,16,1,5394.4,5,4,5,14,545,2,High Value Customers
405-7475361-1997248,34,1,2203.58,4,4,3,11,443,0,Regular Customers
405-7475366-7137099,97,1,801.55,2,4,1,7,241,1,Occasional Buyers
405-7475390-3831411,9,1,8188.97,5,4,5,14,545,2,High Value Customers
405-7475485-4224439,84,1,861.35,2,4,1,7,241,1,Occasional Buyers
405-7475571-3297685,111,1,2383.88,1,4,3,8,143,1,Occasional Buyers
405-7475589-7800676,121,1,2527.66,1,4,4,9,144,1,Occasional Buyers
405-7475653-5717354,73,1,2737.84,3,4,4,11,344,1,Occasional Buyers
405-7476059-3984963,57,1,548.68,3,4,1,8,341,0,Regular Customers
405-7476142-4922360,88,1,1736.93,2,4,2,8,242,1,Occasional Buyers
405-7476258-8079444,32,1,8011.56,4,4,5,13,445,2,High Value Customers
405-7476589-8128315,96,1,1400.6,2,4,2,8,242,1,Occasional Buyers
405-7476812-6235854,119,1,2973.85,1,4,4,9,144,1,Occasional Buyers
405-7477324-5008225,72,1,1824.11,3,4,3,10,343,1,Occasional Buyers
405-7477432-9331583,11,1,2906.26,5,4,4,13,544,0,Regular Customers
405-7478106-2516539,33,1,8188.97,4,4,5,13,445,2,High Value Customers
405-7478442-1846492,73,1,1611.59,3,4,2,9,342,1,Occasional Buyers
405-7478451-3039151,67,1,2363.43,3,4,3,10,343,1,Occasional Buyers
405-7478921-7429139,5,1,2636.71,5,4,4,13,544,0,Regular Customers
405-7479029-9139857,18,1,2763.1,5,4,4,13,544,0,Regular Customers
405-7479329-3758038,19,1,3095.82,5,4,4,13,544,0,Regular Customers
405-7479491-5761992,65,1,7139.34,3,4,5,12,345,2,High Value Customers
405-7479606-1671457,91,1,245.8,2,4,1,7,241,1,Occasional Buyers
405-7479746-7125327,29,1,1291.1,4,4,2,10,442,0,Regular Customers
405-7479930-3087329,98,1,2194.5,2,4,3,9,243,1,Occasional Buyers
405-7479972-3226165,100,1,2099.64,1,4,3,8,143,1,Occasional Buyers
405-7480535-6250031,21,1,2848.94,5,4,4,13,544,0,Regular Customers
405-7481016-5378232,26,1,2853.51,4,4,4,12,444,0,Regular Customers
405-7481278-7065629,100,1,2322.56,1,4,3,8,143,1,Occasional Buyers
405-7481437-4660573,100,1,2138.34,1,4,3,8,143,1,Occasional Buyers
405-7481478-6634257,91,1,3728.28,2,4,5,11,245,1,Occasional Buyers
405-7481594-4808887,69,1,1229.88,3,4,2,9,342,1,Occasional Buyers
405-7481643-4313832,104,1,1033.04,1,4,2,7,142,1,Occasional Buyers
405-7481772-9877976,68,1,3368.1,3,4,4,11,344,1,Occasional Buyers
405-7482269-7468914,16,1,2083.35,5,4,3,12,543,0,Regular Customers
405-7482414-9016545,42,1,2089.48,4,4,3,11,443,0,Regular Customers
405-7482540-9856434,52,1,820.19,3,4,1,8,341,0,Regular Customers
405-7482683-1240497,101,1,2044.22,1,4,3,8,143,1,Occasional Buyers
405-7482964-9787484,65,1,2974.35,3,4,4,11,344,1,Occasional Buyers
405-7483073-8714815,2,1,617.79,5,4,1,10,541,0,Regular Customers
405-7483115-8323098,113,1,2493.8,1,4,4,9,144,1,Occasional Buyers
405-7483802-7674986,67,1,5918.5,3,4,5,12,345,2,High Value Customers
405-7484214-3437604,74,1,2780.16,3,4,4,11,344,1,Occasional Buyers
405-7484215-1329784,73,1,3655.65,3,4,4,11,344,1,Occasional Buyers
405-7484612-5409104,26,1,2106.95,4,4,3,11,443,0,Regular Customers
405-7484783-4878365,74,1,4110.7,3,4,5,12,345,2,High Value Customers
405-7485390-2185559,85,1,5776.44,2,4,5,11,245,2,High Value Customers
405-7485864-7269350,58,1,847.93,3,4,1,8,341,0,Regular Customers
405-7486304-5537642,40,1,2401.63,4,4,4,12,444,0,Regular Customers
405-7486403-7349754,64,1,1516.02,3,4,2,9,342,1,Occasional Buyers
405-7486442-6818274,17,1,8188.97,5,4,5,14,545,2,High Value Customers
405-7486464-5922450,52,1,382.88,3,4,1,8,341,0,Regular Customers
405-7486608-2133574,117,1,3263.94,1,4,4,9,144,1,Occasional Buyers
405-7486737-9665507,115,1,2181.56,1,4,3,8,143,1,Occasional Buyers
405-7486852-4619669,97,1,1507.1,2,4,2,8,242,1,Occasional Buyers
405-7486928-7465256,23,1,3275.67,5,4,4,13,544,0,Regular Customers
405-7487618-2089749,64,1,5250.62,3,4,5,12,345,2,High Value Customers
405-7487820-2884826,62,1,2890.14,3,4,4,11,344,1,Occasional Buyers
405-7488194-9827798,42,1,2069.76,4,4,3,11,443,0,Regular Customers
405-7488412-6446013,85,1,6476.52,2,4,5,11,245,2,High Value Customers
405-7488898-1771705,55,1,697.34,3,4,1,8,341,0,Regular Customers
405-7488933-2440133,42,1,1634.85,4,4,2,10,442,0,Regular Customers
405-7489640-6429473,116,1,365.8,1,4,1,6,141,1,Occasional Buyers
405-7489800-5850748,88,1,2083.35,2,4,3,9,243,1,Occasional Buyers
405-7489911-7452001,121,1,5342.98,1,4,5,10,145,2,High Value Customers
405-7490834-4379235,54,1,1245.93,3,4,2,9,342,0,Regular Customers
405-7490863-1773822,41,1,2023.48,4,4,3,11,443,0,Regular Customers
405-7491388-1158288,73,1,1952.18,3,4,3,10,343,1,Occasional Buyers
405-7491535-4058612,17,1,1620.08,5,4,2,11,542,0,Regular Customers
405-7492059-8348811,55,1,2328.02,3,4,3,10,343,0,Regular Customers
405-7492304-5596278,29,1,664.87,4,4,1,9,441,0,Regular Customers
405-7492934-7997126,64,1,8188.97,3,4,5,12,345,2,High Value Customers
405-7493014-8588581,61,1,1595.83,3,4,2,9,342,0,Regular Customers
405-7493751-2276378,60,1,1579.0,3,4,2,9,342,0,Regular Customers
405-7494241-1357697,109,1,631.29,1,4,1,6,141,1,Occasional Buyers
405-7494841-2386534,89,1,2322.18,2,4,3,9,243,1,Occasional Buyers
405-7494876-4002481,58,1,608.51,3,4,1,8,341,0,Regular Customers
405-7494898-9257071,19,1,950.71,5,4,1,10,541,0,Regular Customers
405-7495234-2180337,19,1,2299.42,5,4,3,12,543,0,Regular Customers
405-7495418-5759857,27,1,945.75,4,4,1,9,441,0,Regular Customers
405-7495696-7196432,20,1,204.22,5,4,1,10,541,0,Regular Customers
405-7495797-3538117,48,1,2525.09,4,4,4,12,444,0,Regular Customers
405-7496376-7908859,97,1,969.66,2,4,1,7,241,1,Occasional Buyers
405-7496738-2708496,112,1,1222.3,1,4,2,7,142,1,Occasional Buyers
405-7496844-2665593,9,1,3041.62,5,4,4,13,544,0,Regular Customers
405-7496863-7227282,73,1,2289.6,3,4,3,10,343,1,Occasional Buyers
405-7496936-6267989,12,1,1227.11,5,4,2,11,542,0,Regular Customers
405-7496975-2890311,108,1,8009.25,1,4,5,10,145,2,High Value Customers
405-7497472-9578194,60,1,4706.58,3,4,5,12,345,2,High Value Customers
405-7497626-7745749,105,1,1608.95,1,4,2,7,142,1,Occasional Buyers
405-7497701-5059627,13,1,2347.35,5,4,3,12,543,0,Regular Customers
405-7497842-6262289,50,1,2684.3,3,4,4,11,344,0,Regular Customers
405-7497959-4383959,4,1,2647.42,5,4,4,13,544,0,Regular Customers
405-7499314-6168773,116,1,3307.52,1,4,4,9,144,1,Occasional Buyers
405-7499517-7340651,92,1,1116.64,2,4,2,8,242,1,Occasional Buyers
405-7499552-3360881,34,1,1698.86,4,4,2,10,442,0,Regular Customers
405-7499653-5383222,76,1,2083.35,2,4,3,9,243,1,Occasional Buyers
405-7500027-3746389,119,1,2482.55,1,4,4,9,144,1,Occasional Buyers
405-7500258-9259358,81,1,1074.43,2,4,2,8,242,1,Occasional Buyers
405-7500427-6378574,44,1,2989.02,4,4,4,12,444,0,Regular Customers
405-7500435-3625639,56,1,529.52,3,4,1,8,341,0,Regular Customers
405-7500648-1112244,86,1,5439.08,2,4,5,11,245,2,High Value Customers
405-7500838-3462720,47,1,610.1,4,4,1,9,441,0,Regular Customers
405-7501146-3578644,99,1,2629.72,1,4,4,9,144,1,Occasional Buyers
405-7501227-6075313,76,1,7325.85,2,4,5,11,245,2,High Value Customers
405-7501228-9808754,75,1,3028.3,2,4,4,10,244,1,Occasional Buyers
405-7501264-6008894,25,1,4361.96,5,4,5,14,545,0,Regular Customers
405-7501270-2524858,16,1,617.67,5,4,1,10,541,0,Regular Customers
405-7501398-7823541,51,1,2083.35,3,4,3,10,343,0,Regular Customers
405-7501488-1267853,23,1,2053.85,5,4,3,12,543,0,Regular Customers
405-7501612-6105074,31,1,1606.29,4,4,2,10,442,0,Regular Customers
405-7501615-8398158,7,1,901.24,5,4,1,10,541,0,Regular Customers
405-7501626-4101792,75,1,522.42,2,4,1,7,241,1,Occasional Buyers
405-7502160-6233903,100,1,2586.11,1,4,4,9,144,1,Occasional Buyers
405-7502214-5935857,122,1,2994.86,1,4,4,9,144,1,Occasional Buyers
405-7502379-5751852,76,1,4037.32,2,4,5,11,245,2,High Value Customers
405-7502403-3609662,82,1,889.51,2,4,1,7,241,1,Occasional Buyers
405-7502564-4071266,107,1,1753.67,1,4,2,7,142,1,Occasional Buyers
405-7502715-7082057,66,1,3234.82,3,4,4,11,344,1,Occasional Buyers
405-7503176-7884522,54,1,1310.35,3,4,2,9,342,0,Regular Customers
405-7503391-7559127,74,1,820.26,3,4,1,8,341,1,Occasional Buyers
405-7503619-6166309,87,1,1180.3,2,4,2,8,242,1,Occasional Buyers
405-7503796-2590729,53,1,2831.04,3,4,4,11,344,0,Regular Customers
405-7503884-6764271,1,1,406.87,5,4,1,10,541,0,Regular Customers
405-7503923-2365453,8,1,8188.97,5,4,5,14,545,2,High Value Customers
405-7504261-3402150,51,1,1511.8,3,4,2,9,342,0,Regular Customers
405-7504265-9924723,27,1,2083.35,4,4,3,11,443,0,Regular Customers
405-7504962-9343699,29,1,1146.31,4,4,2,10,442,0,Regular Customers
405-7505013-5514919,46,1,5526.9,4,4,5,13,445,2,High Value Customers
405-7505224-2925799,9,1,2083.35,5,4,3,12,543,0,Regular Customers
405-7505379-2404694,11,1,850.08,5,4,1,10,541,0,Regular Customers
405-7505657-1649045,4,1,2294.49,5,4,3,12,543,0,Regular Customers
405-7506026-5664706,45,1,1679.17,4,4,2,10,442,0,Regular Customers
405-7506067-3020837,105,1,1864.28,1,4,3,8,143,1,Occasional Buyers
